Fecha,Categoria,Producto,Precio_ARS,Precio_USD,Dolar_ARS
2026-03-04,Alfajores,MINI ALFAJORES MAR DEL PLATA x 560g,33000.0,23.16,1425.0
2026-03-04,Havannets,HAVANNETS DE CHOCOLATE x 12uds,1750.0,1.23,1425.0
2026-03-04,Havannets,HAVANNETS DE CHOCOLATE x 6uds,1833.33,1.29,1425.0
2026-03-04,Havannets,HAVANNETS DE COCO 70% CACAO x 6uds,1833.33,1.29,1425.0
2026-03-04,Chocolates,TABLETA DE CHOCOLATE CON LECHE,7200.0,5.05,1425.0
2026-03-04,Chocolates,TABLETA DE CHOCOLATE BLANCO,7200.0,5.05,1425.0
2026-03-04,Chocolates,TABLETA DE CHOCOLATE 70% CACAO PURO,10500.0,7.37,1425.0
2026-03-04,Chocolates,TABLETA DE CHOCOLATE 70% CACAO PURO CON ALMENDRAS,10500.0,7.37,1425.0
2026-03-04,Chocolates,TABLETA DE CHOCOLATE 85% CACAO PURO,10500.0,7.37,1425.0
2026-03-04,Otros,TRUFAS SURTIDAS x 200g,24500.0,17.19,1425.0
2026-03-04,Otros,TRUFAS 70% CACAO x 200g,24500.0,17.19,1425.0
2026-03-04,Otros,MINITABLETAS x 48uds,781.25,0.55,1425.0
2026-03-04,Otros,CORONITAS SURTIDAS x 20 uds,34500.0,24.21,1425.0
2026-03-04,Otros,CORONITAS 70% CACAO PURO x 10uds,2050.0,1.44,1425.0
2026-03-05,Alfajores,ALFAJORES PLAYA GRANDE Y PLAYA BRISTOL x 8uds,3500.0,2.46,1425.0
2026-03-05,Alfajores,ALFAJORES MAR DEL PLATA x 8uds,3500.0,2.46,1425.0
2026-03-05,Alfajores,ALFAJORES 70% CACAO PURO x 9uds,3444.44,2.42,1425.0
2026-03-05,Alfajores,ALFAJORES MIXTOS CLÁSICOS x 12uds,2000.0,1.4,1425.0
2026-03-05,Alfajores,ALFAJORES MIXTOS CLÁSICOS x 6uds,2083.33,1.46,1425.0
2026-03-05,Alfajores,MINI ALFAJORES DE CHOCOLATE x 475g,28000.0,19.65,1425.0
2026-03-05,Alfajores,MINI ALFAJORES MIXTOS DE CHOCOLATE x 475g,28000.0,19.65,1425.0
2026-03-05,Alfajores,ALFAJORES SUPER DULCE DE LECHE x 9uds,3444.44,2.42,1425.0
2026-03-05,Alfajores,ALFAJORES CHOCOLATE x 12uds,2000.0,1.4,1425.0
2026-03-05,Alfajores,ALFAJORES CHOCOLATE x 6uds,2083.33,1.46,1425.0
2026-03-05,Alfajores,ALFAJORES SIN AZÚCAR x 9uds,3444.44,2.42,1425.0
2026-03-05,Alfajores,MINI ALFAJORES MAR DEL PLATA x 560g,33000.0,23.16,1425.0
2026-03-05,Havannets,HAVANNETS DE CHOCOLATE x 12uds,1750.0,1.23,1425.0
2026-03-05,Havannets,HAVANNETS DE CHOCOLATE x 6uds,1833.33,1.29,1425.0
2026-03-05,Havannets,HAVANNETS DE COCO 70% CACAO x 6uds,1833.33,1.29,1425.0
2026-03-05,Chocolates,TABLETA DE CHOCOLATE CON LECHE,7200.0,5.05,1425.0
2026-03-05,Chocolates,TABLETA DE CHOCOLATE BLANCO,7200.0,5.05,1425.0
2026-03-05,Chocolates,TABLETA DE CHOCOLATE 70% CACAO PURO,10500.0,7.37,1425.0
2026-03-05,Chocolates,TABLETA DE CHOCOLATE 70% CACAO PURO CON ALMENDRAS,10500.0,7.37,1425.0
2026-03-05,Chocolates,TABLETA DE CHOCOLATE 85% CACAO PURO,10500.0,7.37,1425.0
2026-03-05,Otros,TRUFAS SURTIDAS x 200g,24500.0,17.19,1425.0
2026-03-05,Otros,TRUFAS 70% CACAO x 200g,24500.0,17.19,1425.0
2026-03-05,Otros,MINITABLETAS x 48uds,781.25,0.55,1425.0
2026-03-05,Otros,CORONITAS SURTIDAS x 20 uds,34500.0,24.21,1425.0
2026-03-05,Otros,CORONITAS 70% CACAO PURO x 10uds,2050.0,1.44,1425.0
2026-03-06,Alfajores,ALFAJORES PLAYA GRANDE Y PLAYA BRISTOL x 8uds,3500.0,2.44,1435.0
2026-03-06,Alfajores,ALFAJORES MAR DEL PLATA x 8uds,3500.0,2.44,1435.0
2026-03-06,Alfajores,ALFAJORES 70% CACAO PURO x 9uds,3444.44,2.4,1435.0
2026-03-06,Alfajores,ALFAJORES MIXTOS CLÁSICOS x 12uds,2000.0,1.39,1435.0
2026-03-06,Alfajores,ALFAJORES MIXTOS CLÁSICOS x 6uds,2083.33,1.45,1435.0
2026-03-06,Alfajores,MINI ALFAJORES DE CHOCOLATE x 475g,28000.0,19.51,1435.0
2026-03-06,Alfajores,MINI ALFAJORES MIXTOS DE CHOCOLATE x 475g,28000.0,19.51,1435.0
2026-03-06,Alfajores,ALFAJORES SUPER DULCE DE LECHE x 9uds,3444.44,2.4,1435.0
2026-03-06,Alfajores,ALFAJORES CHOCOLATE x 12uds,2000.0,1.39,1435.0
2026-03-06,Alfajores,ALFAJORES CHOCOLATE x 6uds,2083.33,1.45,1435.0
2026-03-06,Alfajores,ALFAJORES SIN AZÚCAR x 9uds,3444.44,2.4,1435.0
2026-03-06,Alfajores,MINI ALFAJORES MAR DEL PLATA x 560g,33000.0,23.0,1435.0
2026-03-06,Havannets,HAVANNETS DE CHOCOLATE x 12uds,1750.0,1.22,1435.0
2026-03-06,Havannets,HAVANNETS DE CHOCOLATE x 6uds,1833.33,1.28,1435.0
2026-03-06,Havannets,HAVANNETS DE COCO 70% CACAO x 6uds,1833.33,1.28,1435.0
2026-03-06,Chocolates,TABLETA DE CHOCOLATE CON LECHE,7200.0,5.02,1435.0
2026-03-06,Chocolates,TABLETA DE CHOCOLATE BLANCO,7200.0,5.02,1435.0
2026-03-06,Chocolates,TABLETA DE CHOCOLATE 70% CACAO PURO,10500.0,7.32,1435.0
2026-03-06,Chocolates,TABLETA DE CHOCOLATE 70% CACAO PURO CON ALMENDRAS,10500.0,7.32,1435.0
2026-03-06,Chocolates,TABLETA DE CHOCOLATE 85% CACAO PURO,10500.0,7.32,1435.0
2026-03-06,Otros,TRUFAS SURTIDAS x 200g,24500.0,17.07,1435.0
2026-03-06,Otros,TRUFAS 70% CACAO x 200g,24500.0,17.07,1435.0
2026-03-06,Otros,MINITABLETAS x 48uds,781.25,0.54,1435.0
2026-03-06,Otros,CORONITAS SURTIDAS x 20 uds,34500.0,24.04,1435.0
2026-03-06,Otros,CORONITAS 70% CACAO PURO x 10uds,2050.0,1.43,1435.0
2026-03-07,Alfajores,ALFAJORES PLAYA GRANDE Y PLAYA BRISTOL x 8uds,3500.0,2.44,1435.0
2026-03-07,Alfajores,ALFAJORES MAR DEL PLATA x 8uds,3500.0,2.44,1435.0
2026-03-07,Alfajores,ALFAJORES 70% CACAO PURO x 9uds,3444.44,2.4,1435.0
2026-03-07,Alfajores,ALFAJORES MIXTOS CLÁSICOS x 12uds,2000.0,1.39,1435.0
2026-03-07,Alfajores,ALFAJORES MIXTOS CLÁSICOS x 6uds,2083.33,1.45,1435.0
2026-03-07,Alfajores,MINI ALFAJORES DE CHOCOLATE x 475g,28000.0,19.51,1435.0
2026-03-07,Alfajores,MINI ALFAJORES MIXTOS DE CHOCOLATE x 475g,28000.0,19.51,1435.0
2026-03-07,Alfajores,ALFAJORES SUPER DULCE DE LECHE x 9uds,3444.44,2.4,1435.0
2026-03-07,Alfajores,ALFAJORES CHOCOLATE x 12uds,2000.0,1.39,1435.0
2026-03-07,Alfajores,ALFAJORES CHOCOLATE x 6uds,2083.33,1.45,1435.0
2026-03-07,Alfajores,ALFAJORES SIN AZÚCAR x 9uds,3444.44,2.4,1435.0
2026-03-07,Alfajores,MINI ALFAJORES MAR DEL PLATA x 560g,33000.0,23.0,1435.0
2026-03-07,Havannets,HAVANNETS DE CHOCOLATE x 12uds,1750.0,1.22,1435.0
2026-03-07,Havannets,HAVANNETS DE CHOCOLATE x 6uds,1833.33,1.28,1435.0
2026-03-07,Havannets,HAVANNETS DE COCO 70% CACAO x 6uds,1833.33,1.28,1435.0
2026-03-07,Chocolates,TABLETA DE CHOCOLATE CON LECHE,7200.0,5.02,1435.0
2026-03-07,Chocolates,TABLETA DE CHOCOLATE BLANCO,7200.0,5.02,1435.0
2026-03-07,Chocolates,TABLETA DE CHOCOLATE 70% CACAO PURO,10500.0,7.32,1435.0
2026-03-07,Chocolates,TABLETA DE CHOCOLATE 70% CACAO PURO CON ALMENDRAS,10500.0,7.32,1435.0
2026-03-07,Chocolates,TABLETA DE CHOCOLATE 85% CACAO PURO,10500.0,7.32,1435.0
2026-03-07,Otros,TRUFAS SURTIDAS x 200g,24500.0,17.07,1435.0
2026-03-07,Otros,TRUFAS 70% CACAO x 200g,24500.0,17.07,1435.0
2026-03-07,Otros,MINITABLETAS x 48uds,781.25,0.54,1435.0
2026-03-07,Otros,CORONITAS SURTIDAS x 20 uds,34500.0,24.04,1435.0
2026-03-07,Otros,CORONITAS 70% CACAO PURO x 10uds,2050.0,1.43,1435.0
2026-03-08,Alfajores,ALFAJORES MAR DEL PLATA x 8uds,3500.0,2.44,1435.0
2026-03-08,Alfajores,ALFAJORES 70% CACAO PURO x 9uds,3444.44,2.4,1435.0
2026-03-08,Alfajores,ALFAJORES MIXTOS CLÁSICOS x 12uds,2000.0,1.39,1435.0
2026-03-08,Alfajores,ALFAJORES MIXTOS CLÁSICOS x 6uds,2083.33,1.45,1435.0
2026-03-08,Alfajores,MINI ALFAJORES DE CHOCOLATE x 475g,28000.0,19.51,1435.0
2026-03-08,Alfajores,MINI ALFAJORES MIXTOS DE CHOCOLATE x 475g,28000.0,19.51,1435.0
2026-03-08,Alfajores,ALFAJORES PLAYA GRANDE Y PLAYA BRISTOL x 8uds,3500.0,2.44,1435.0
2026-03-08,Alfajores,ALFAJORES SUPER DULCE DE LECHE x 9uds,3444.44,2.4,1435.0
2026-03-08,Alfajores,ALFAJORES CHOCOLATE x 12uds,2000.0,1.39,1435.0
2026-03-08,Alfajores,ALFAJORES CHOCOLATE x 6uds,2083.33,1.45,1435.0
2026-03-08,Alfajores,ALFAJORES SIN AZÚCAR x 9uds,3444.44,2.4,1435.0
2026-03-08,Alfajores,MINI ALFAJORES MAR DEL PLATA x 560g,33000.0,23.0,1435.0
2026-03-08,Havannets,HAVANNETS DE CHOCOLATE x 12uds,1750.0,1.22,1435.0
2026-03-08,Havannets,HAVANNETS DE CHOCOLATE x 6uds,1833.33,1.28,1435.0
2026-03-08,Havannets,HAVANNETS DE COCO 70% CACAO x 6uds,1833.33,1.28,1435.0
2026-03-08,Chocolates,TABLETA DE CHOCOLATE CON LECHE,7200.0,5.02,1435.0
2026-03-08,Chocolates,TABLETA DE CHOCOLATE BLANCO,7200.0,5.02,1435.0
2026-03-08,Chocolates,TABLETA DE CHOCOLATE 70% CACAO PURO,10500.0,7.32,1435.0
2026-03-08,Chocolates,TABLETA DE CHOCOLATE 70% CACAO PURO CON ALMENDRAS,10500.0,7.32,1435.0
2026-03-08,Chocolates,TABLETA DE CHOCOLATE 85% CACAO PURO,10500.0,7.32,1435.0
2026-03-08,Otros,TRUFAS SURTIDAS x 200g,24500.0,17.07,1435.0
2026-03-08,Otros,TRUFAS 70% CACAO x 200g,24500.0,17.07,1435.0
2026-03-08,Otros,MINITABLETAS x 48uds,781.25,0.54,1435.0
2026-03-08,Otros,CORONITAS SURTIDAS x 20 uds,34500.0,24.04,1435.0
2026-03-08,Otros,CORONITAS 70% CACAO PURO x 10uds,2050.0,1.43,1435.0
2026-03-09,Alfajores,ALFAJORES MAR DEL PLATA x 8uds,3500.0,2.44,1435.0
2026-03-09,Alfajores,ALFAJORES 70% CACAO PURO x 9uds,3444.44,2.4,1435.0
2026-03-09,Alfajores,ALFAJORES MIXTOS CLÁSICOS x 12uds,2000.0,1.39,1435.0
2026-03-09,Alfajores,ALFAJORES MIXTOS CLÁSICOS x 6uds,2083.33,1.45,1435.0
2026-03-09,Alfajores,MINI ALFAJORES DE CHOCOLATE x 475g,28000.0,19.51,1435.0
2026-03-09,Alfajores,MINI ALFAJORES MIXTOS DE CHOCOLATE x 475g,28000.0,19.51,1435.0
2026-03-09,Alfajores,ALFAJORES PLAYA GRANDE Y PLAYA BRISTOL x 8uds,3500.0,2.44,1435.0
2026-03-09,Alfajores,ALFAJORES SUPER DULCE DE LECHE x 9uds,3444.44,2.4,1435.0
2026-03-09,Alfajores,ALFAJORES CHOCOLATE x 12uds,2000.0,1.39,1435.0
2026-03-09,Alfajores,ALFAJORES CHOCOLATE x 6uds,2083.33,1.45,1435.0
2026-03-09,Alfajores,ALFAJORES SIN AZÚCAR x 9uds,3444.44,2.4,1435.0
2026-03-09,Alfajores,MINI ALFAJORES MAR DEL PLATA x 560g,33000.0,23.0,1435.0
2026-03-09,Havannets,HAVANNETS DE CHOCOLATE x 12uds,1750.0,1.22,1435.0
2026-03-09,Havannets,HAVANNETS DE CHOCOLATE x 6uds,1833.33,1.28,1435.0
2026-03-09,Havannets,HAVANNETS DE COCO 70% CACAO x 6uds,1833.33,1.28,1435.0
2026-03-09,Chocolates,TABLETA DE CHOCOLATE CON LECHE,7200.0,5.02,1435.0
2026-03-09,Chocolates,TABLETA DE CHOCOLATE BLANCO,7200.0,5.02,1435.0
2026-03-09,Chocolates,TABLETA DE CHOCOLATE 70% CACAO PURO,10500.0,7.32,1435.0
2026-03-09,Chocolates,TABLETA DE CHOCOLATE 70% CACAO PURO CON ALMENDRAS,10500.0,7.32,1435.0
2026-03-09,Chocolates,TABLETA DE CHOCOLATE 85% CACAO PURO,10500.0,7.32,1435.0
2026-03-09,Otros,TRUFAS SURTIDAS x 200g,24500.0,17.07,1435.0
2026-03-09,Otros,TRUFAS 70% CACAO x 200g,24500.0,17.07,1435.0
2026-03-09,Otros,MINITABLETAS x 48uds,781.25,0.54,1435.0
2026-03-09,Otros,CORONITAS SURTIDAS x 20 uds,34500.0,24.04,1435.0
2026-03-09,Otros,CORONITAS 70% CACAO PURO x 10uds,2050.0,1.43,1435.0
2026-03-10,Alfajores,ALFAJORES MAR DEL PLATA x 8uds,3500.0,2.46,1425.0
2026-03-10,Alfajores,ALFAJORES 70% CACAO PURO x 9uds,3444.44,2.42,1425.0
2026-03-10,Alfajores,ALFAJORES MIXTOS CLÁSICOS x 12uds,2000.0,1.4,1425.0
2026-03-10,Alfajores,ALFAJORES MIXTOS CLÁSICOS x 6uds,2083.33,1.46,1425.0
2026-03-10,Alfajores,MINI ALFAJORES DE CHOCOLATE x 475g,28000.0,19.65,1425.0
2026-03-10,Alfajores,MINI ALFAJORES MIXTOS DE CHOCOLATE x 475g,28000.0,19.65,1425.0
2026-03-10,Alfajores,ALFAJORES PLAYA GRANDE Y PLAYA BRISTOL x 8uds,3500.0,2.46,1425.0
2026-03-10,Alfajores,ALFAJORES SUPER DULCE DE LECHE x 9uds,3444.44,2.42,1425.0
2026-03-10,Alfajores,ALFAJORES CHOCOLATE x 12uds,2000.0,1.4,1425.0
2026-03-10,Alfajores,ALFAJORES CHOCOLATE x 6uds,2083.33,1.46,1425.0
2026-03-10,Alfajores,ALFAJORES SIN AZÚCAR x 9uds,3444.44,2.42,1425.0
2026-03-10,Alfajores,MINI ALFAJORES MAR DEL PLATA x 560g,33000.0,23.16,1425.0
2026-03-10,Havannets,HAVANNETS DE CHOCOLATE x 12uds,1750.0,1.23,1425.0
2026-03-10,Havannets,HAVANNETS DE CHOCOLATE x 6uds,1833.33,1.29,1425.0
2026-03-10,Havannets,HAVANNETS DE COCO 70% CACAO x 6uds,1833.33,1.29,1425.0
2026-03-10,Chocolates,TABLETA DE CHOCOLATE CON LECHE,7200.0,5.05,1425.0
2026-03-10,Chocolates,TABLETA DE CHOCOLATE BLANCO,7200.0,5.05,1425.0
2026-03-10,Chocolates,TABLETA DE CHOCOLATE 70% CACAO PURO,10500.0,7.37,1425.0
2026-03-10,Chocolates,TABLETA DE CHOCOLATE 70% CACAO PURO CON ALMENDRAS,10500.0,7.37,1425.0
2026-03-10,Chocolates,TABLETA DE CHOCOLATE 85% CACAO PURO,10500.0,7.37,1425.0
2026-03-10,Otros,TRUFAS SURTIDAS x 200g,24500.0,17.19,1425.0
2026-03-10,Otros,TRUFAS 70% CACAO x 200g,24500.0,17.19,1425.0
2026-03-10,Otros,MINITABLETAS x 48uds,781.25,0.55,1425.0
2026-03-10,Otros,CORONITAS SURTIDAS x 20 uds,34500.0,24.21,1425.0
2026-03-10,Otros,CORONITAS 70% CACAO PURO x 10uds,2050.0,1.44,1425.0
2026-03-11,Alfajores,ALFAJORES MAR DEL PLATA x 8uds,3500.0,2.46,1420.0
2026-03-11,Alfajores,ALFAJORES 70% CACAO PURO x 9uds,3444.44,2.43,1420.0
2026-03-11,Alfajores,ALFAJORES MIXTOS CLÁSICOS x 12uds,2000.0,1.41,1420.0
2026-03-11,Alfajores,ALFAJORES MIXTOS CLÁSICOS x 6uds,2083.33,1.47,1420.0
2026-03-11,Alfajores,MINI ALFAJORES DE CHOCOLATE x 475g,28000.0,19.72,1420.0
2026-03-11,Alfajores,MINI ALFAJORES MIXTOS DE CHOCOLATE x 475g,28000.0,19.72,1420.0
2026-03-11,Alfajores,ALFAJORES PLAYA GRANDE Y PLAYA BRISTOL x 8uds,3500.0,2.46,1420.0
2026-03-11,Alfajores,ALFAJORES SUPER DULCE DE LECHE x 9uds,3444.44,2.43,1420.0
2026-03-11,Alfajores,ALFAJORES CHOCOLATE x 12uds,2000.0,1.41,1420.0
2026-03-11,Alfajores,ALFAJORES CHOCOLATE x 6uds,2083.33,1.47,1420.0
2026-03-11,Alfajores,ALFAJORES SIN AZÚCAR x 9uds,3444.44,2.43,1420.0
2026-03-11,Alfajores,MINI ALFAJORES MAR DEL PLATA x 560g,33000.0,23.24,1420.0
2026-03-11,Havannets,HAVANNETS DE CHOCOLATE x 12uds,1750.0,1.23,1420.0
2026-03-11,Havannets,HAVANNETS DE CHOCOLATE x 6uds,1833.33,1.29,1420.0
2026-03-11,Havannets,HAVANNETS DE COCO 70% CACAO x 6uds,1833.33,1.29,1420.0
2026-03-11,Chocolates,TABLETA DE CHOCOLATE CON LECHE,7200.0,5.07,1420.0
2026-03-11,Chocolates,TABLETA DE CHOCOLATE BLANCO,7200.0,5.07,1420.0
2026-03-11,Chocolates,TABLETA DE CHOCOLATE 70% CACAO PURO,10500.0,7.39,1420.0
2026-03-11,Chocolates,TABLETA DE CHOCOLATE 70% CACAO PURO CON ALMENDRAS,10500.0,7.39,1420.0
2026-03-11,Chocolates,TABLETA DE CHOCOLATE 85% CACAO PURO,10500.0,7.39,1420.0
2026-03-11,Otros,TRUFAS SURTIDAS x 200g,24500.0,17.25,1420.0
2026-03-11,Otros,TRUFAS 70% CACAO x 200g,24500.0,17.25,1420.0
2026-03-11,Otros,MINITABLETAS x 48uds,781.25,0.55,1420.0
2026-03-11,Otros,CORONITAS SURTIDAS x 20 uds,34500.0,24.3,1420.0
2026-03-11,Otros,CORONITAS 70% CACAO PURO x 10uds,2050.0,1.44,1420.0
2026-03-12,Alfajores,ALFAJORES MAR DEL PLATA x 8uds,3500.0,2.46,1420.0
2026-03-12,Alfajores,ALFAJORES 70% CACAO PURO x 9uds,3444.44,2.43,1420.0
2026-03-12,Alfajores,ALFAJORES MIXTOS CLÁSICOS x 12uds,2000.0,1.41,1420.0
2026-03-12,Alfajores,ALFAJORES MIXTOS CLÁSICOS x 6uds,2083.33,1.47,1420.0
2026-03-12,Alfajores,MINI ALFAJORES DE CHOCOLATE x 475g,28000.0,19.72,1420.0
2026-03-12,Alfajores,MINI ALFAJORES MIXTOS DE CHOCOLATE x 475g,28000.0,19.72,1420.0
2026-03-12,Alfajores,ALFAJORES PLAYA GRANDE Y PLAYA BRISTOL x 8uds,3500.0,2.46,1420.0
2026-03-12,Alfajores,ALFAJORES SUPER DULCE DE LECHE x 9uds,3444.44,2.43,1420.0
2026-03-12,Alfajores,ALFAJORES CHOCOLATE x 12uds,2000.0,1.41,1420.0
2026-03-12,Alfajores,ALFAJORES CHOCOLATE x 6uds,2083.33,1.47,1420.0
2026-03-12,Alfajores,ALFAJORES SIN AZÚCAR x 9uds,3444.44,2.43,1420.0
2026-03-12,Alfajores,MINI ALFAJORES MAR DEL PLATA x 560g,33000.0,23.24,1420.0
2026-03-12,Havannets,HAVANNETS DE CHOCOLATE x 12uds,1750.0,1.23,1420.0
2026-03-12,Havannets,HAVANNETS DE CHOCOLATE x 6uds,1833.33,1.29,1420.0
2026-03-12,Havannets,HAVANNETS DE COCO 70% CACAO x 6uds,1833.33,1.29,1420.0
2026-03-12,Chocolates,TABLETA DE CHOCOLATE CON LECHE,7200.0,5.07,1420.0
2026-03-12,Chocolates,TABLETA DE CHOCOLATE BLANCO,7200.0,5.07,1420.0
2026-03-12,Chocolates,TABLETA DE CHOCOLATE 70% CACAO PURO,10500.0,7.39,1420.0
2026-03-12,Chocolates,TABLETA DE CHOCOLATE 70% CACAO PURO CON ALMENDRAS,10500.0,7.39,1420.0
2026-03-12,Chocolates,TABLETA DE CHOCOLATE 85% CACAO PURO,10500.0,7.39,1420.0
2026-03-12,Otros,TRUFAS SURTIDAS x 200g,24500.0,17.25,1420.0
2026-03-12,Otros,TRUFAS 70% CACAO x 200g,24500.0,17.25,1420.0
2026-03-12,Otros,MINITABLETAS x 48uds,781.25,0.55,1420.0
2026-03-12,Otros,CORONITAS SURTIDAS x 20 uds,34500.0,24.3,1420.0
2026-03-12,Otros,CORONITAS 70% CACAO PURO x 10uds,2050.0,1.44,1420.0
